ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,job,housing,loan,contact,emp.var.rate,cons.price.idx,cons.conf.idx,revolve_ind,delq_ind,score
14935,140000,1,1,1,36,40836,41878,42977,NA,45093,46342,2001,2100,2000,2000,2000,5000,technician,yes,no, ,1.4,93.918,-42.7,0,0,0.928027861
14936,160000,1,1,1,41,97266,99466,102650,0,0,0,3769,5000,0,0,0,0,admin.,no,no,cellular,1.4,93.918,-42.7,0,1,0.049910406
14937,80000,2,2,1,41,78337,77959,78206,NA,NA,75309,3500,3700,3000,3000,2793,3000,admin.,yes,no,telephone,1.4,93.918,-42.7,1,0,0.423126794
14938,1.00E+05,2,1,2,22,72222,73859,75427,NA,78711,80510,3400,3400,3000,3500,3200,2000,blue-collar,no,yes,cellular,1.4,93.918,-42.7,0,0,0.062223822
14939,310000,2,2,2,35,184404,180576,175348,139525,NA,115785,6225,5808,4312,4427,4524,4263,technician,no,no, ,1.4,93.918,-42.7,0,1,0.858088071
14940,2.00E+05,2,2,1,36,371,37647,371,2977,3784,10579,37647,371,2977,3784,10579,10546,admin.,yes,no,cellular,1.4,93.918,-42.7,1,1,0.821119735
14941,50000,1,2,1,55,25330,25894,26866,26673,NA,27009,1745,1717,914,1000,963,1112,blue-collar,yes,no,cellular,1.4,93.918,-42.7,0,0,0.405079311
14942,1.00E+05,2,2,1,39,78353,NA,79151,80249,82405,77011,1200,3400,2900,3500,3000,6100,admin.,no,no, ,1.4,93.918,-42.7,1,0,0.880828387
14943,240000,2,1,2,26,0,189,651,0,NA,0,189,651,0,127,0,0,technician,yes,no,telephone,1.4,93.918,-42.7,1,0,0.522255826
14944,30000,1,2,1,53,18112,18456,19004,19030,24541,26305,1329,1267,683,8000,2731,0,management,no,no,cellular,1.4,93.918,-42.7,1,1,0.893380504
14945,180000,1,3,1,43,3690,NA,4685,238,218,6690,15682,4699,238,218,6710,11949,admin.,no,no,cellular,1.4,93.918,-42.7,1,0,0.172985602
14946,40000,2,1,2,24,38272,39159,NA,41973,40689,40640,2000,2000,3100,0,1500,1500,admin.,yes,no,telephone,1.4,93.918,-42.7,0,1,0.325438614
14947,70000,2,2,1,31,71065,69311,70882,68678,69030,66791,2566,2775,2381,3000,2452,2608,technician,no,yes,telephone,1.4,93.918,-42.7,1,1,0.58893889
14948,50000,2,2,2,22,30631,30479,28301,NA,27173,NA,4809,0,1200,1500,943,1142,technician,no,no, ,1.4,93.918,-42.7,0,0,0.090691605
14949,5.00E+05,1,2,2,30,2817,7682,47403,36067,46054,34290,5037,47221,5026,16005,2000,1000,technician,no,no,cellular,1.4,93.918,-42.7,0,1,0.60395186
14950,2.00E+05,2,1,2,33,390,NA,NA,0,NA,0,0,780,0,0,0,0,blue-collar,yes,no,cellular,1.4,93.918,-42.7,0,0,0.705194484
14951,250000,1,1,1,51,2487,2487,2487,2487,NA,2487,0,0,0,0,0,0,admin.,yes,yes,cellular,1.4,93.918,-42.7,0,0,0.378110733
14952,50000,1,1,1,49,48518,49244,45385,17912,31278,14818,1800,82,1500,10000,1062,549,technician,no,yes,cellular,1.4,93.918,-42.7,1,1,0.658358329
14953,180000,1,2,1,33,0,0,0,NA,0,0,0,0,0,0,0,0,admin.,no,no,cellular,1.4,93.918,-42.7,0,0,0.710219761
14954,160000,2,1,1,42,3607,4417,1058,NA,2534,2242,4417,1058,2146,2534,2242,2254,management,no,no,telephone,1.4,93.918,-42.7,0,1,0.023073241
14955,20000,1,2,2,40,15476,16533,15975,17903,17336,16910,1600,0,2500,0,0,2000,services,no,no,cellular,1.4,93.918,-42.7,0,1,0.722907169
14956,50000,2,2,1,44,27321,24726,22581,20192,18813,NA,1415,1500,700,700,629,488,technician,yes,no,cellular,1.4,93.918,-42.7,0,0,0.931905578
14957,20000,2,1,2,23,17165,18387,19573,NA,19642,20128,1500,1600,700,1000,1000,1000,admin.,yes,no, ,1.4,93.918,-42.7,0,1,0.230435019
14958,150000,2,1,2,24,291,291,291,658,441,1197,291,291,658,441,1197,8007,management,no,no,telephone,1.4,93.918,-42.7,1,1,0.392009391
14959,360000,1,2,2,48,29269,26763,23202,NA,26734,17956,1500,2000,2000,2000,2000,3000,admin.,no,no,cellular,1.4,93.918,-42.7,0,1,0.272081098
14960,20000,1,2,2,28,8814,10167,21774,10707,10539,10757,1500,1200,378,389,400,600,management,no,no, ,1.4,93.918,-42.7,0,1,0.711119141
14961,170000,2,2,2,32,71752,NA,74707,75626,75845,25140,2687,2671,3100,3286,1100,1000,technician,no,yes,telephone,1.4,93.918,-42.7,0,1,0.589136359
14962,30000,1,3,2,42,27742,31130,29105,NA,NA,1319,4600,0,1060,1091,1319,565,services,no,yes,cellular,1.4,93.918,-42.7,0,1,0.13156132
14963,80000,2,2,1,29,49528,44639,39720,34465,29488,32912,1730,1644,1222,1400,10000,1200,blue-collar,no,no,cellular,1.4,93.918,-42.7,1,0,0.734435955
14964,110000,2,2,2,25,111115,113515,111815,NA,78541,79731,6000,5000,3000,3100,3000,3000,blue-collar,no,no,cellular,1.4,93.918,-42.7,1,0,0.770078205
14965,140000,1,2,2,25,1198,4656,1516,-660,249,-427,4660,2000,0,2200,1500,1400,admin.,no,yes,cellular,1.4,93.918,-42.7,0,0,0.849664051
14966,50000,1,2,2,34,50713,49402,44415,0,0,0,3000,1000,0,0,0,0,entrepreneur,no,no, ,1.4,93.918,-42.7,0,1,0.021204585
14967,120000,2,2,1,34,88210,86473,86353,84327,82469,82491,3300,3022,3100,3000,3100,3000,self-employed,yes,no,cellular,1.4,93.918,-42.7,0,0,0.453156717
14968,10000,1,3,2,22,18289,9217,10203,9634,NA,9704,1317,1303,334,373,326,1359,admin.,yes,no,cellular,1.4,93.918,-42.7,0,1,0.737634717
14969,20000,2,1,1,43,1716,4019,2500,1000,0,0,4027,2500,0,0,0,0,admin.,yes,yes,cellular,1.4,93.918,-42.7,1,0,0.83342389
14970,180000,2,1,2,31,4582,1359,316,3072,NA,2440,1359,316,3072,0,0,316,admin.,no,no,cellular,1.4,93.918,-42.7,1,0,0.38781212
14971,240000,2,2,2,24,50787,51524,31783,33993,NA,37102,1601,1400,3000,3180,37102,904,blue-collar,no,no,cellular,1.4,93.918,-42.7,1,0,0.440846674
14972,120000,1,2,1,30,6305,7052,8786,8863,10763,7140,1000,2000,177,2000,1000,0,technician,no,no,cellular,1.4,93.918,-42.7,1,1,0.537933462
14973,150000,2,1,2,28,8982,0,1187,1182,882,441,0,1187,0,0,0,583,admin.,no,no, ,1.4,93.918,-42.7,0,1,0.849831472
14974,30000,1,3,1,55,2395,2395,2395,NA,NA,2395,0,0,0,0,0,0,services,yes,no,cellular,1.4,93.918,-42.7,1,1,0.53667497
14975,80000,1,1,2,31,17873,65585,64047,48107,48620,45280,65592,2051,2002,2013,2004,2000,blue-collar,yes,no,cellular,1.4,93.918,-42.7,0,1,0.189398493
14976,50000,1,1,1,28,NA,0,0,0,0,0,0,0,0,0,0,0,admin.,no,no,cellular,1.4,93.918,-42.7,0,1,0.81349176
14977,30000,2,3,1,58,26580,27652,NA,27158,29239,29791,1800,1000,0,2518,1185,1200,management,no,no,cellular,1.4,93.918,-42.7,0,1,0.593580466
14978,2.00E+05,1,1,1,29,9585,1686,NA,1889,NA,3986,1735,824,1889,6617,3986,2460,retired,yes,no,cellular,1.4,93.918,-42.7,0,1,0.998593551
14979,480000,2,2,2,31,1759,1759,1759,NA,1759,1759,1759,1759,1759,1759,1759,1759,technician,no,no,cellular,1.4,93.918,-42.7,1,1,0.218583595
14980,50000,1,2,2,55,21133,21793,19641,15848,16026,16359,1325,1506,713,582,600,607,technician,yes,no,telephone,1.4,93.918,-42.7,1,1,0.311552403
14981,30000,1,2,1,23,28224,29276,28635,NA,30525,29793,1800,150,2250,1000,0,700,management,no,yes,cellular,1.4,93.918,-42.7,0,1,0.97945963
14982,3.00E+05,2,1,2,31,7834,1086,316,316,316,316,1093,316,316,316,316,316,admin.,no,no,cellular,1.4,93.918,-42.7,1,1,0.434206854
14983,5.00E+05,2,2,1,36,4952,6607,8544,15351,5839,9192,3008,4005,8048,131,9213,111,admin.,yes,no,telephone,1.4,93.918,-42.7,1,1,0.260672946
14984,350000,1,1,2,30,18265,31619,NA,2915,1011,23620,16158,2081,2929,1016,23738,919,admin.,yes,no,cellular,1.4,93.918,-42.7,1,0,0.651067919
14985,150000,1,1,1,41,6780,10633,NA,0,0,1081,10638,3260,0,0,1081,0,blue-collar,yes,no,cellular,1.4,93.918,-42.7,1,0,0.990559822
14986,30000,1,2,1,46,20328,18944,NA,0,NA,0,1582,1033,0,0,0,0,self-employed,no,no,cellular,1.4,93.918,-42.7,0,0,0.603386696
14987,20000,2,1,2,25,NA,16592,14400,NA,NA,20000,2,2000,3000,0,3000,0,admin.,no,no,cellular,1.4,93.918,-42.7,1,0,0.955763924
14988,380000,2,2,2,41,302130,266160,236316,224029,224022,225978,10018,10000,15000,30000,30251,20000,blue-collar,no,no, ,1.4,93.918,-42.7,1,1,0.838817965
14989,70000,2,1,1,42,40466,41805,42520,43378,46664,47341,1994,1709,1567,4000,1600,2000,blue-collar,yes,no,cellular,1.4,93.918,-42.7,1,1,0.05123106
14990,3.00E+05,2,2,1,40,2991,NA,4043,NA,NA,402,1278,4045,685,172,402,4080,management,no,no,cellular,1.4,93.918,-42.7,1,1,0.578140857
14991,160000,1,3,2,27,80166,34775,NA,15676,99436,90927,0,142848,1800,90000,3300,3400,admin.,no,no,cellular,1.4,93.918,-42.7,1,1,0.132930954
14992,230000,2,2,2,32,328,1593,2015,1077,NA,3104,1621,2015,10,1479,3104,1152,admin.,no,no,cellular,1.4,93.918,-42.7,0,1,0.898413162
14993,260000,1,1,1,51,229,674,NA,2856,814,605,674,0,2880,814,605,1776,blue-collar,yes,no,cellular,1.4,93.918,-42.7,1,0,0.149355702
14994,360000,1,2,1,37,194836,134296,128307,61650,0,87754,5180,5564,2850,0,87754,3159,admin.,yes,yes,cellular,1.4,93.918,-42.7,0,0,0.170060918
14995,50000,2,2,2,26,49028,49740,780,390,850,18460,2400,780,0,850,18000,1000,blue-collar,yes,no,cellular,1.4,93.918,-42.7,0,1,0.610806495
14996,20000,1,2,2,24,2500,3068,-380,-380,-380,-380,3068,0,0,0,0,0,student,yes,no,cellular,1.4,93.918,-42.7,0,0,0.927392651
14997,140000,2,2,2,29,116597,55208,47397,45860,NA,41870,3018,3000,1356,2000,2000,1500,blue-collar,yes,no,cellular,1.4,93.918,-42.7,0,0,0.064338156
14998,50000,1,2,2,24,44687,39137,39877,NA,29309,28409,2138,44447,2202,2004,1202,1051,admin.,yes,no, ,1.4,93.918,-42.7,1,1,0.533817701
14999,50000,1,3,2,27,45002,46053,NA,45870,46975,49284,2100,2100,1800,2000,3100,1300,technician,yes,no,cellular,1.4,93.918,-42.7,1,1,0.559300751
15000,50000,1,2,2,28,39103,40142,41462,42130,43011,43863,1667,1987,1655,1710,1719,1616,blue-collar,no,no, ,1.4,93.918,-42.7,0,0,0.320187066
15001,50000,2,1,2,22,24763,33542,NA,2000,0,0,10000,1175,2000,0,0,0,entrepreneur,yes,no,cellular,1.4,93.918,-42.7,0,1,0.991223186
15002,80000,2,1,2,24,75356,78236,77700,NA,59527,60778,5000,4176,4000,3000,2141,3000,admin.,yes,no,cellular,1.4,93.918,-42.7,1,1,0.162616351
15003,90000,2,2,1,28,24657,25743,26406,NA,19726,19166,1500,1500,1508,1000,1000,800,blue-collar,no,no,cellular,1.4,93.918,-42.7,1,1,0.555341161
15004,50000,2,2,1,27,492,492,492,492,NA,470,493,493,493,493,471,7739,blue-collar,yes,no,telephone,1.4,93.918,-42.7,1,0,0.633812163
15005,270000,2,2,1,32,116315,119103,122249,123905,NA,105600,6500,6843,6284,3617,3716,4035,admin.,no,no,cellular,1.4,93.918,-42.7,1,1,0.161656262
15006,60000,2,2,2,34,64684,63036,60031,27725,28282,30268,0,2459,1433,990,2419,0,technician,yes,no,cellular,1.4,93.918,-42.7,0,1,0.957793488
15007,240000,2,2,1,35,3862,1780,NA,NA,0,0,1783,0,0,0,0,2500,blue-collar,no,no,cellular,1.4,93.918,-42.7,1,0,0.382589553
15008,240000,1,1,2,36,131477,126941,62378,20156,157391,158991,6009,3017,1048,150004,5613,5809,entrepreneur,yes,no,cellular,1.4,93.918,-42.7,0,0,0.852238592
15009,30000,1,3,1,43,22494,21845,21207,23491,22818,24321,0,0,2645,0,2029,1027,technician,yes,yes,cellular,1.4,93.918,-42.7,1,1,0.51914929
15010,50000,1,2,2,42,51047,47924,49053,50106,17756,18072,0,2200,2180,1000,1000,800,blue-collar,yes,no,cellular,1.4,93.918,-42.7,0,1,0.096105101
15011,370000,1,2,2,33,72322,74758,78423,81017,NA,83562,4252,5500,4500,2926,3182,3043,services,no,no,cellular,1.4,93.918,-42.7,1,1,0.434308777
15012,50000,1,2,1,34,49372,47420,47992,49278,28086,30196,0,2500,3500,1000,3397,0,blue-collar,yes,no,cellular,1.4,93.918,-42.7,0,1,0.107532414
15013,130000,1,2,2,35,2541,0,7609,8217,9741,8308,0,7609,2500,1600,510,299,services,no,yes,cellular,1.4,93.918,-42.7,1,0,0.985453154
15014,20000,1,2,2,40,17361,16803,16253,15695,NA,16420,0,0,0,1400,0,603,services,yes,yes,cellular,1.4,93.918,-42.7,0,1,0.104904428
15015,410000,1,2,2,39,335938,328323,321091,274957,NA,262570,14000,13014,30000,12000,10000,9040,technician,yes,yes,cellular,1.4,93.918,-42.7,1,1,0.555566277
15016,50000,1,1,1,47,47695,49550,NA,53561,53283,53057,2657,2743,2668,1712,1762,1894,blue-collar,yes,yes,cellular,1.4,93.918,-42.7,1,1,0.242214646
15017,30000,1,1,2,42,31217,NA,31380,30277,30028,30198,0,3600,0,1100,1050,1000,blue-collar,yes,no,cellular,1.4,93.918,-42.7,1,0,0.489859589
15018,20000,1,2,1,44,16401,9620,9264,11693,11826,13242,3000,1000,3000,1000,2000,1000,entrepreneur,no,no,cellular,1.4,93.918,-42.7,0,1,0.438523821
15019,50000,1,1,1,41,34384,35503,38931,38006,44357,43516,2000,4000,0,7000,0,2000,unemployed,no,yes,telephone,1.4,93.918,-42.7,1,1,0.273285457
15020,360000,1,1,1,36,8162,3141,587,1647,1745,597,3144,590,1670,1748,600,11883,blue-collar,yes,no,cellular,1.4,93.918,-42.7,0,1,0.871986856
15021,70000,1,2,2,45,9728,9423,NA,NA,11865,11975,0,3000,600,0,450,500,blue-collar,yes,no,telephone,1.4,93.918,-42.7,0,0,0.477107585
15022,160000,1,3,2,38,47268,47269,45688,47690,48712,49525,2725,2767,2769,1791,1928,1960,blue-collar,yes,no,cellular,1.4,93.918,-42.7,1,0,0.288790041
15023,20000,1,2,2,38,19817,19751,20242,NA,20059,20513,2000,1700,1300,1008,1700,1000,blue-collar,no,yes,cellular,1.4,93.918,-42.7,1,0,0.686134908
15024,110000,1,2,1,39,64494,49464,40359,NA,NA,32467,4000,3007,3000,3000,3000,4000,blue-collar,yes,no,cellular,1.4,93.918,-42.7,0,1,0.846431983
15025,50000,1,2,1,45,20530,15843,18256,19896,19874,19248,0,3000,2000,1000,2000,0,self-employed,yes,no,cellular,1.4,93.918,-42.7,0,1,0.669477648
15026,80000,1,2,1,32,75149,NA,72626,NA,28653,28398,4003,3003,2003,1146,1403,1503,housemaid,yes,no,cellular,1.4,93.918,-42.7,0,1,0.311007797
15027,150000,1,1,1,31,1600,1815,NA,0,0,16877,1815,0,0,0,16877,25069,technician,no,no,cellular,1.4,93.918,-42.7,1,1,0.001082985
15028,290000,1,2,2,42,76063,NA,65814,60861,NA,53023,4434,3814,2861,1901,2023,3719,services,yes,no,cellular,1.4,93.918,-42.7,0,1,0.928750739
15029,340000,1,3,1,48,4726,NA,65826,63877,53845,NA,1379,61883,2147,1855,1774,1541,services,yes,yes,cellular,1.4,93.918,-42.7,1,1,0.192069619
15030,110000,1,3,1,43,NA,106004,108831,79455,54971,57257,4500,5000,3043,2000,3000,5000,self-employed,no,no,cellular,1.4,93.918,-42.7,1,1,0.437289327
15031,150000,1,1,1,46,NA,150565,150254,NA,40150,41250,5400,5026,1722,1500,3000,108058,services,no,no,cellular,1.4,93.918,-42.7,1,0,0.036570063
15032,280000,1,2,1,38,3596,959,1067,3405,1805,2153,963,1072,3422,1814,2162,1757,services,no,no, ,1.4,93.918,-42.7,0,0,0.028104
15033,20000,1,2,1,46,8168,12309,11834,11180,780,1170,4600,0,0,0,0,930,self-employed,yes,no,cellular,1.4,93.918,-42.7,1,1,0.248867747
15034,180000,1,2,1,36,NA,115764,117426,119000,120528,123451,5000,5000,5000,5000,5000,0,blue-collar,no,no,cellular,1.4,93.918,-42.7,1,0,0.830263562
15035,50000,1,1,2,39,33307,38730,50694,NA,17299,17959,6000,13000,0,1000,1000,2000,blue-collar,no,no,cellular,1.4,93.918,-42.7,1,0,0.287563941
15036,2.00E+05,1,1,1,38,0,0,0,0,NA,0,0,0,0,0,0,0,admin.,yes,yes, ,1.4,93.918,-42.7,0,0,0.331340568
15037,280000,1,2,2,35,117,1368,14027,-2,NA,5038,1375,14111,0,477,5063,415,blue-collar,no,no,cellular,1.4,93.918,-42.7,1,1,0.239664976
15038,1.00E+05,1,1,1,35,65451,72277,78115,NA,77373,78973,8000,7000,3000,0,3000,6000,blue-collar,yes,no,telephone,1.4,93.918,-42.7,0,1,0.826366524
15039,50000,1,2,2,33,NA,8418,8347,12321,6294,NA,3000,3000,7508,1000,1000,1500,services,no,no,cellular,1.4,93.918,-42.7,1,0,0.706640759
15040,210000,1,1,1,38,81582,82768,654,628,302,476,4000,1584,300,0,500,476,admin.,no,no,cellular,1.4,93.918,-42.7,0,1,0.366601228
15041,280000,1,2,1,33,22331,22341,23359,23647,-1353,93696,1371,1389,1175,0,95049,3308,admin.,yes,no,cellular,1.4,93.918,-42.7,0,0,0.363499196
15042,350000,1,1,1,39,3948,4368,5339,0,0,0,2184,10678,0,0,0,0,admin.,yes,yes,cellular,1.4,93.918,-42.7,0,1,0.022252659
15043,230000,1,3,2,39,NA,1156,1728,1156,1172,396,1156,1728,0,1172,0,776,admin.,no,no,cellular,1.4,93.918,-42.7,0,0,0.326939841
15044,1.00E+05,1,1,2,40,97582,99964,NA,97440,94518,24180,5000,5000,6000,0,484,0,admin.,yes,no,cellular,1.4,93.918,-42.7,1,1,0.544697525
15045,390000,1,1,1,35,24297,NA,43996,47532,49414,51380,5000,20000,5006,5006,5008,3004,technician,no,no,cellular,1.4,93.918,-42.7,0,0,0.049087777
15046,210000,1,2,1,40,3180,NA,NA,0,0,0,0,0,0,0,0,0,services,yes,no,cellular,1.4,93.918,-42.7,0,0,0.298810875
15047,50000,1,3,2,47,29789,28699,29305,27595,NA,28086,1763,1759,1439,979,1164,1300,blue-collar,yes,no,cellular,1.4,93.918,-42.7,0,1,0.559730016
15048,50000,1,3,1,44,15109,NA,17217,18005,18369,18888,1263,1363,1151,515,670,780,services,yes,no,cellular,1.4,93.918,-42.7,0,1,0.09138682
15049,340000,1,1,1,42,13454,14544,-2429,10300,3630,NA,15074,528,15303,13,3615,6765,student,no,no,cellular,1.4,93.918,-42.7,1,0,0.045039193
15050,3.00E+05,1,2,2,38,5256,2491,NA,6355,5055,-445,4000,2000,3000,0,0,0,admin.,no,no,cellular,1.4,93.918,-42.7,0,0,0.862874167
15051,150000,1,3,1,37,8027,7121,10292,3141,7522,3929,7129,11000,3141,7531,3929,0,student,yes,no, ,1.4,93.918,-42.7,1,1,0.037781388
15052,2.00E+05,1,1,3,45,74416,75891,77516,79088,NA,NA,3061,3200,3196,2700,2714,8918,blue-collar,yes,no, ,1.4,93.918,-42.7,0,0,0.528390916
15053,350000,1,1,2,34,334427,322808,254410,NA,8415,10230,332,81256,8441,6,8013,1006,technician,yes,no,cellular,1.4,93.918,-42.7,1,1,0.4268443
15054,20000,1,2,2,34,17809,15650,16691,NA,NA,19033,1300,1300,1500,1000,1000,1000,student,yes,no,cellular,1.4,93.918,-42.7,0,0,0.72937233
15055,470000,1,2,1,35,170812,172332,177566,182074,183417,185608,6500,8000,9000,7000,8000,8000,blue-collar,yes,no,cellular,1.4,93.918,-42.7,0,1,0.834847009
15056,2.00E+05,1,1,1,39,132589,135286,139725,142605,NA,153054,4900,6600,6700,11200,5700,5900,blue-collar,no,no, ,1.4,93.918,-42.7,1,0,0.841663883
15057,20000,1,3,2,40,9080,8790,8505,9557,10395,11227,0,0,1200,1000,1000,1000,blue-collar,no,no,cellular,1.4,93.918,-42.7,0,1,0.14238973
15058,230000,1,1,1,37,211,162,155,NA,75,635,162,155,155,75,635,2336,blue-collar,yes,no, ,1.4,93.918,-42.7,0,1,0.351758985
15059,2.00E+05,1,2,2,33,154000,155392,76667,NA,49407,NA,5000,5000,88300,5000,3000,2000,technician,yes,no,cellular,1.4,93.918,-42.7,0,0,0.437608558
15060,70000,1,3,1,34,63580,64688,NA,56942,NA,61031,3000,3002,2500,3000,3000,2502,entrepreneur,yes,no,cellular,1.4,93.918,-42.7,0,0,0.643575632
15061,20000,1,3,1,38,19868,19805,NA,390,390,NA,1515,1000,390,390,0,780,technician,yes,no,cellular,1.4,93.918,-42.7,0,0,0.961201663
15062,10000,1,2,2,34,9178,7692,9484,10004,NA,9936,1500,2257,1200,500,500,600,technician,yes,no,cellular,1.4,93.918,-42.7,1,0,0.88553312
15063,1.00E+05,1,3,2,35,67646,69237,70638,71680,72705,74195,3300,3100,2800,2800,2800,2800,technician,no,no,cellular,1.4,93.918,-42.7,1,0,0.557072028
15064,130000,1,3,1,39,957,6214,1625,728,2464,1139,6220,1628,730,2466,1145,650,technician,yes,no,cellular,1.4,93.918,-42.7,1,0,0.886151748
15065,240000,1,1,1,46,7278,800,437,NA,NA,-3316,804,437,11705,9473,1405,164705,self-employed,yes,no,cellular,1.4,93.918,-42.7,0,1,0.770155256
15066,590000,1,1,2,33,42337,90090,68573,61065,NA,25887,60092,68753,10000,15033,25965,20377,self-employed,unknown,unknown,cellular,1.4,93.918,-42.7,1,1,0.272190187
15067,420000,1,1,2,39,403552,390237,NA,344875,338552,345971,13703,15581,13000,12000,13000,12013,admin.,yes,no,telephone,1.4,93.918,-42.7,0,0,0.707892991
15068,360000,1,2,1,34,5375,0,NA,8506,0,NA,0,7799,8528,0,4186,0,blue-collar,yes,no,cellular,1.4,93.918,-42.7,1,0,0.346432279
15069,280000,1,1,1,35,59188,146368,244092,NA,177595,153181,1.00E+05,101585,90762,50119,282,50436,technician,yes,no, ,1.4,93.918,-42.7,1,1,0.576501936
15070,4.00E+05,1,1,1,35,0,2720,98,44321,1699,0,2720,98,45869,1699,0,2024,technician,yes,no,cellular,1.4,93.918,-42.7,0,0,0.208094207
15071,10000,1,2,1,35,5828,7717,NA,NA,10025,10400,2000,1400,1162,500,600,0,technician,yes,no,cellular,1.4,93.918,-42.7,0,0,0.901701488
15072,110000,1,2,1,35,112829,108073,110313,NA,48641,46982,0,6307,5093,2008,2010,3000,blue-collar,no,no,cellular,1.4,93.918,-42.7,0,0,0.277725631
15073,220000,1,1,2,47,628,314,290,5134,346,427,1,291,5159,347,428,14473,admin.,yes,no,cellular,1.4,93.918,-42.7,0,1,0.120337902
15074,130000,1,2,1,46,89634,90999,94519,97939,NA,109615,5000,5000,5000,5000,10000,5000,admin.,yes,no,cellular,1.4,93.918,-42.7,0,1,0.365432873
15075,50000,1,2,2,33,NA,44206,NA,19474,NA,19837,5435,2109,1576,1000,2000,1000,blue-collar,no,no,cellular,1.4,93.918,-42.7,1,0,0.513443704
15076,520000,1,1,2,34,203647,185853,178531,170915,162864,155297,6501,7001,5989,5701,6001,6001,entrepreneur,yes,no, ,1.4,93.918,-42.7,1,0,0.921201599
15077,30000,1,2,2,47,15783,15237,15693,NA,NA,20129,0,1000,1500,1659,2129,0,admin.,yes,no,cellular,1.4,93.918,-42.7,1,0,0.054446545
15078,50000,1,6,1,45,33634,NA,NA,-52,NA,850,2000,1000,0,900,2,1749,blue-collar,yes,no,cellular,1.4,93.918,-42.7,0,0,0.598543897
15079,260000,1,2,1,32,NA,2981,12001,20325,NA,NA,2796,12173,20619,43968,3014,2021,entrepreneur,yes,no,cellular,1.4,93.918,-42.7,1,0,0.774174487
15080,210000,1,2,1,44,245,245,141,NA,-104,NA,245,141,88,0,0,0,management,yes,no,cellular,1.4,93.918,-42.7,1,1,0.933565994
15081,5.00E+05,1,1,2,38,130700,NA,154653,450497,425957,298509,15785,154653,338394,16000,500,19999,blue-collar,yes,no,cellular,1.4,93.918,-42.7,0,1,0.059214624
15082,120000,1,1,1,33,119684,121113,113997,117085,117945,109855,5000,4200,5000,5000,4200,4100,blue-collar,no,no,cellular,1.4,93.918,-42.7,1,1,0.680791335
15083,110000,1,2,2,32,97510,92152,94503,95571,NA,80365,3300,3838,3056,8000,3000,3200,blue-collar,no,no,cellular,1.4,93.918,-42.7,0,0,0.842166919
15084,420000,1,1,2,32,11728,NA,NA,12181,7597,17772,8904,4866,12241,7635,17858,10057,admin.,yes,no,telephone,1.4,93.918,-42.7,0,1,0.470827761
15085,80000,1,3,1,41,76015,77582,NA,62471,NA,NA,3008,3000,5000,10000,2099,0,blue-collar,yes,no,cellular,1.4,93.918,-42.7,0,1,0.143908573
15086,3.00E+05,1,2,1,41,39260,29318,16703,16000,10154,NA,2052,3012,2048,10154,0,4589,management,yes,no,cellular,1.4,93.918,-42.7,0,1,0.192882385
15087,260000,1,1,2,35,139582,NA,145333,148332,160810,155683,13400,0,6910,16502,0,5847,unemployed,unknown,unknown,cellular,1.4,93.918,-42.7,1,1,0.669138341
15088,5.00E+05,1,1,1,42,0,0,NA,0,0,0,0,0,0,0,0,0,blue-collar,no,no,cellular,1.4,93.918,-42.7,0,1,0.521025089
15089,20000,1,2,1,37,20334,18555,3455,NA,NA,4704,0,1096,1000,89,256,0,admin.,yes,yes,cellular,1.4,93.918,-42.7,1,0,0.973478142
15090,160000,1,1,2,36,156775,157941,146063,128318,96654,98694,5145,5187,5014,3000,3251,3104,unemployed,yes,no,cellular,1.4,93.918,-42.7,1,0,0.785038577
15091,290000,1,1,2,34,0,0,NA,NA,0,0,0,0,0,0,0,0,technician,no,no,cellular,1.4,93.918,-42.7,0,1,0.831531609
15092,360000,1,1,1,32,120533,124530,128518,NA,135626,134864,6000,6000,8000,4918,5000,3300,blue-collar,yes,no,cellular,1.4,93.918,-42.7,0,0,0.775423767
15093,2.00E+05,1,4,1,35,3000,5752,5028,13784,NA,11836,5752,5028,13800,2900,3100,305,housemaid,yes,no,cellular,1.4,93.918,-42.7,0,0,0.619966096
15094,180000,1,1,2,41,105347,66897,49287,4130,NA,NA,6241,2324,1019,1,0,1452,technician,yes,no,cellular,1.4,93.918,-42.7,0,0,0.992224498
15095,1.00E+05,1,1,2,35,NA,1644,2449,-571,NA,41113,0,1020,0,41113,1000,1400,blue-collar,no,no, ,1.4,93.918,-42.7,1,0,0.212566877
15096,5.00E+05,1,1,3,38,1523,0,0,NA,0,0,0,0,0,0,0,0,entrepreneur,yes,no,cellular,1.4,93.918,-42.7,0,0,0.217163719
15097,50000,1,2,1,38,13921,14800,16394,6198,NA,7722,1500,2000,1091,2000,500,500,blue-collar,no,no,cellular,1.4,93.918,-42.7,0,1,0.49789979
15098,290000,1,1,2,36,215472,222699,213253,126952,103575,56564,11000,9500,4000,3003,2000,2000,blue-collar,no,no,cellular,1.4,93.918,-42.7,0,1,0.327331331
